Date,RELIANCE.NS,TCS.NS,DABUR.NS,SUNPHARMA.NS,SBIN.NS,ITC.NS,NTPC.NS
2007-06-14,345.142822265625,189.40420532226562,41.643062591552734,75.31782531738281,36.887054443359375,30.906963348388672,82.0298080444336
2007-06-15,342.2629089355469,188.74261474609375,41.214176177978516,75.06582641601562,37.17509460449219,31.070079803466797,80.50776672363281
2007-06-18,340.1668701171875,185.26861572265625,41.33671569824219,74.22461700439453,37.020660400390625,31.192405700683594,79.78678894042969
2007-06-19,351.3494873046875,184.85430908203125,42.19450759887695,74.19622039794922,38.5171012878418,31.202621459960938,80.74809265136719
2007-06-20,352.651123046875,182.7826385498047,42.03111267089844,74.58309173583984,39.97426223754883,31.610322952270508,80.45458221435547
2007-06-21,352.9360046386719,182.55953979492188,40.642333984375,73.29114532470703,40.612831115722656,31.477840423583984,80.00021362304688
2007-06-22,346.9840393066406,181.65882873535156,41.94942092895508,75.61598205566406,40.85564041137695,31.396257400512695,81.57608032226562
2007-06-25,347.80859375,179.3966522216797,42.8276252746582,74.04714965820312,40.701210021972656,31.426837921142578,81.92279052734375
2007-06-26,346.607177734375,178.75914001464844,42.419158935546875,73.6602554321289,40.9145622253418,31.426837921142578,82.05674743652344
2007-06-27,345.65155029296875,180.57589721679688,42.17408752441406,72.00979614257812,40.61551284790039,31.314720153808594,80.29436492919922
2007-06-28,344.3182067871094,181.16488647460938,42.6234016418457,72.15532684326172,41.3019905090332,31.620532989501953,80.64104461669922
2007-06-29,346.05853271484375,183.15679931640625,42.010684967041016,72.79777526855469,42.83770751953125,31.539003372192383,81.60236358642578
2007-07-02,342.7513732910156,180.78237915039062,41.80646514892578,73.73481750488281,42.9766731262207,31.396257400512695,81.20182037353516
2007-07-03,347.4317626953125,179.69119262695312,42.13323211669922,72.89359283447266,44.41151809692383,31.875396728515625,81.12171173095703
2007-07-04,349.6401672363281,178.10581970214844,41.82688903808594,72.59545135498047,43.906253814697266,32.20156478881836,82.99110412597656
2007-07-05,347.9503173828125,177.14959716796875,41.60222625732422,71.45964813232422,43.434322357177734,31.732641220092773,81.65618896484375
2007-07-06,347.9609069824219,184.63949584960938,42.092376708984375,71.98495483398438,43.53132629394531,31.702064514160156,82.8578109741211
2007-07-09,348.1741027832031,187.52377319335938,41.275447845458984,71.76844024658203,44.10532760620117,31.732641220092773,83.92545318603516
2007-07-10,346.4956359863281,188.54376220703125,43.113555908203125,70.63265228271484,43.53816604614258,31.33509635925293,83.25833892822266
2007-07-11,346.6177673339844,183.08538818359375,42.582542419433594,70.05764770507812,43.273048400878906,31.10066032409668,82.69759368896484
2007-07-12,349.883544921875,185.260986328125,42.745933532714844,70.76041412353516,43.77562713623047,31.17203140258789,83.79217529296875
2007-07-13,360.8121337890625,181.02967834472656,42.092376708984375,72.13050079345703,43.796749114990234,31.671478271484375,83.89920043945312
2007-07-16,361.5544738769531,179.80267333984375,41.786041259765625,70.99822998046875,45.250946044921875,33.44972610473633,82.75079345703125
2007-07-17,371.9630126953125,184.1773681640625,42.23534393310547,71.03372955322266,44.446632385253906,33.76414108276367,82.83089447021484
2007-07-18,370.9056091308594,185.914306640625,41.03037643432617,70.9307861328125,44.235958099365234,33.417198181152344,83.17823791503906
2007-07-19,385.18060302734375,188.3920440673828,42.03111267089844,69.78079986572266,44.80162048339844,33.384674072265625,83.44480895996094
2007-07-20,385.0487060546875,187.38809204101562,41.7043571472168,69.57494354248047,44.478763580322266,33.48225402832031,82.64373779296875
2007-07-23,388.5179443359375,189.78610229492188,40.98953628540039,70.15702819824219,44.50703430175781,33.308746337890625,84.29975128173828
2007-07-24,389.2098083496094,186.75059509277344,41.09164047241211,68.94314575195312,44.241600036621094,33.00513458251953,87.39700317382812
2007-07-25,387.17486572265625,182.973876953125,41.173343658447266,68.35748291015625,44.0618782043457,35.976051330566406,89.53296661376953
2007-07-26,395.18212890625,189.49159240722656,42.8276252746582,68.22615814208984,43.567928314208984,36.366390228271484,89.80023193359375
2007-07-27,380.0321350097656,185.61192321777344,41.15290832519531,66.29529571533203,42.07833480834961,37.385623931884766,86.11527252197266
2007-07-30,376.2168884277344,182.94737243652344,41.86773681640625,65.79129791259766,44.30469512939453,36.312191009521484,87.15667724609375
2007-07-31,385.3230285644531,186.14312744140625,42.745933532714844,66.13558197021484,45.59075927734375,37.082008361816406,88.54542541503906
2007-08-01,365.8385314941406,179.51907348632812,40.96910858154297,64.28282165527344,43.46258544921875,36.22541427612305,85.6346206665039
2007-08-02,366.4083557128906,176.29942321777344,41.43883514404297,64.58451080322266,44.71889877319336,36.38805389404297,86.70293426513672
2007-08-03,366.5304260253906,176.58084106445312,41.25502395629883,65.75579071044922,45.92462158203125,36.81092071533203,88.5986099243164
2007-08-06,362.2569885253906,176.99099731445312,42.23534393310547,64.91458129882812,47.22050476074219,37.41815185546875,87.34381103515625
2007-08-07,368.3716735839844,178.57705688476562,41.60222625732422,65.0885238647461,47.22616958618164,36.203758239746094,89.05233001708984
2007-08-08,381.64947509765625,185.54751586914062,42.337467193603516,66.73542022705078,47.92096710205078,36.301326751708984,91.29531860351562
2007-08-09,375.6161804199219,184.43675231933594,42.398738861083984,66.32369995117188,46.3418083190918,35.55318832397461,90.62818908691406
2007-08-10,368.1380615234375,184.24365234375,41.76561737060547,64.9571762084961,45.11614990234375,35.433937072753906,88.03787231445312
2007-08-13,372.2381286621094,182.63381958007812,42.48041915893555,65.63158416748047,45.28754806518555,35.737491607666016,89.69319152832031
2007-08-14,373.02197265625,181.94927978515625,41.60222625732422,65.53218841552734,45.35062789916992,35.7808837890625,92.2303695678711
2007-08-16,353.8931884765625,175.1481170654297,40.19300842285156,65.20919036865234,42.701725006103516,34.176151275634766,89.7732925415039
2007-08-17,356.7112731933594,170.02117919921875,40.60148239135742,66.41596984863281,42.652626037597656,33.297882080078125,86.86316680908203
2007-08-20,365.8890075683594,169.9245147705078,41.234615325927734,68.02030944824219,43.507530212402344,33.894248962402344,87.50403594970703
2007-08-21,355.47967529296875,163.43638610839844,41.05078125,67.09391021728516,41.08298110961914,33.00513458251953,85.26101684570312
2007-08-22,359.4177551269531,165.151123046875,41.25502395629883,65.40084838867188,40.956817626953125,34.31711959838867,85.92813873291016
2007-08-23,354.9001770019531,162.25347900390625,41.214176177978516,64.09468841552734,39.72014236450195,34.783382415771484,85.55451965332031
2007-08-24,361.48284912109375,163.9438018798828,40.887413024902344,63.7362060546875,41.16035079956055,35.054405212402344,87.47708129882812
2007-08-27,373.1742248535156,165.24778747558594,41.15290832519531,64.22957611083984,43.65065002441406,35.802547454833984,89.72010803222656
2007-08-28,383.08453369140625,165.6102752685547,41.00995635986328,64.48157501220703,43.53400802612305,36.312191009521484,89.39967346191406
2007-08-29,384.54974365234375,166.0687255859375,41.39799118041992,63.938514709472656,44.186859130859375,36.550689697265625,88.25126647949219
2007-08-30,389.09832763671875,168.38685607910156,41.82688903808594,65.7877426147461,44.10264587402344,37.21211624145508,89.3851089477539
2007-08-31,399.0387878417969,171.340576171875,41.25502395629883,65.97586822509766,44.930763244628906,37.03861618041992,93.11801147460938
2007-09-03,398.4381103515625,170.84152221679688,41.13249588012695,67.01583099365234,45.10782241821289,37.68917465209961,99.56404113769531
2007-09-04,401.48077392578125,171.6226043701172,41.15290832519531,67.11166381835938,45.256591796875,37.461483001708984,97.362060546875
2007-09-05,399.79168701171875,172.62840270996094,41.622650146484375,69.67430114746094,44.75966262817383,37.30970001220703,99.69876861572266
2007-09-06,403.5052185058594,173.5382843017578,41.316307067871094,69.7346420288086,45.87285232543945,37.938602447509766,100.02107238769531
2007-09-07,399.4457702636719,173.25624084472656,41.13249588012695,71.75780487060547,45.49107360839844,38.5566291809082,100.47743225097656
2007-09-10,404.0651550292969,168.58779907226562,40.805721282958984,71.17214965820312,46.043949127197266,40.05292892456055,102.65299224853516
2007-09-11,404.98095703125,164.7403564453125,42.398738861083984,71.70099639892578,45.558319091796875,39.86855697631836,105.28485107421875
2007-09-12,409.6719970703125,163.4929962158203,42.70508575439453,71.46319580078125,45.60742950439453,39.012027740478516,102.30360412597656
2007-09-13,412.59173583984375,165.9399871826172,43.39947509765625,71.5235366821289,47.013999938964844,38.81685256958008,103.10932922363281
2007-09-14,414.0674743652344,164.59608459472656,43.215660095214844,70.7533187866211,46.33466720581055,39.23971939086914,99.77935028076172
2007-09-17,412.754638671875,160.60372924804688,42.64381408691406,70.89884185791016,46.20136642456055,39.217994689941406,98.59712219238281
2007-09-18,418.8089904785156,161.37648010253906,44.07343292236328,70.4090347290039,47.58679962158203,39.08788299560547,99.16114807128906
2007-09-19,442.3838195800781,164.6920166015625,43.66498565673828,71.77908325195312,49.685523986816406,40.627567291259766,101.73955535888672
2007-09-20,445.72119140625,161.3114013671875,43.66498565673828,70.6148910522461,49.400455474853516,42.09132766723633,101.7937240600586
2007-09-21,464.0660705566406,163.8472137451172,43.86920928955078,69.05673217773438,50.741268157958984,41.397377014160156,100.6385726928711
2007-09-24,479.339111328125,162.14854431152344,44.27766418457031,67.40625,51.49649429321289,40.692623138427734,105.52660369873047
2007-09-25,488.313232421875,161.25543212890625,44.05302047729492,67.51273345947266,50.741268157958984,40.584171295166016,104.45270538330078
2007-09-26,472.51129150390625,167.5420684814453,44.032588958740234,67.16845703125,51.91752624511719,40.02040100097656,102.86759185791016
2007-09-27,471.7689208984375,171.0430450439453,42.31703567504883,66.94483184814453,52.80189895629883,40.21556854248047,104.18388366699219
2007-09-28,467.64849853515625,170.66510009765625,43.236080169677734,68.48881530761719,54.63100814819336,41.15888214111328,104.18388366699219
2007-10-01,466.4576416015625,167.68687438964844,42.950157165527344,68.73017883300781,53.191993713378906,40.313148498535156,110.92516326904297
2007-10-03,487.56036376953125,173.7314453125,43.97133255004883,68.27940368652344,53.55562210083008,40.638427734375,116.45841979980469
2007-10-04,493.6651916503906,173.74752807617188,44.68614959716797,67.4133529663086,53.48420333862305,40.21556854248047,121.5881576538086
2007-10-05,507.2181396484375,172.70123291015625,43.889625549316406,67.91027069091797,52.10976028442383,38.762603759765625,115.19561767578125
2007-10-08,492.7088623046875,173.59432983398438,43.62413787841797,67.0690689086914,50.02801513671875,38.63248825073242,110.06591796875
2007-10-09,529.0942993164062,176.26663208007812,44.747413635253906,65.66350555419922,53.061668395996094,40.09625244140625,117.18362426757812
2007-10-10,532.838623046875,181.1849365234375,43.84878921508789,65.36891174316406,54.003448486328125,39.922813415527344,117.80113983154297
2007-10-11,535.3114013671875,172.5724334716797,43.29735565185547,68.94314575195312,54.60719680786133,41.10462188720703,119.54672241210938
2007-10-12,522.1248168945312,171.2040252685547,43.236080169677734,68.94314575195312,52.29782485961914,40.2047004699707,116.914794921875
2007-10-15,542.5968017578125,172.91880798339844,43.74666976928711,70.48711395263672,54.83721923828125,40.584171295166016,122.15216827392578
2007-10-16,539.5849609375,171.99290466308594,42.29661178588867,69.28388214111328,54.124263763427734,40.36733627319336,124.35478973388672
2007-10-17,546.9108276367188,176.22665405273438,41.275447845458984,68.30424499511719,51.34324645996094,40.00954055786133,118.41865539550781
2007-10-18,525.6649169921875,180.91897583007812,42.21491622924805,70.73912048339844,47.02531051635742,39.73844528198242,111.91914367675781
2007-10-19,502.4970703125,178.5043182373047,42.48041915893555,70.0398941040039,46.804813385009766,38.198829650878906,108.26616668701172
2007-10-22,490.4402160644531,174.4519805908203,42.64381408691406,70.23511505126953,48.163780212402344,38.45904541015625,107.21869659423828
2007-10-23,529.0641479492188,173.09336853027344,44.13472366333008,71.45255279541016,50.96711730957031,40.183040618896484,117.5323257446289
2007-10-24,532.1572875976562,170.5546417236328,44.257259368896484,70.78880310058594,53.614540100097656,39.96614456176758,119.33203125
2007-10-25,534.8027954101562,170.81500244140625,43.930484771728516,72.08433532714844,54.695579528808594,39.662593841552734,119.54672241210938
2007-10-26,549.0980834960938,174.3465576171875,45.523494720458984,73.86611938476562,58.39458084106445,39.08788299560547,122.95800018310547
2007-10-29,575.4713134765625,173.8094024658203,44.840328216552734,74.9664535522461,59.42771530151367,39.597530364990234,125.2946548461914
2007-10-30,563.5870971679688,170.6359405517578,44.75752258300781,75.81117248535156,57.705421447753906,38.93610382080078,125.8315658569336
2007-10-31,566.4972534179688,168.92713928222656,44.15716552734375,74.88834381103516,58.06607437133789,38.79513168334961,128.32943725585938
2007-11-01,545.4961547851562,166.49380493164062,43.70173263549805,75.78633880615234,58.26692581176758,37.23378372192383,123.6296615600586
2007-11-02,552.1505737304688,166.19314575195312,43.05996322631836,76.00996398925781,63.142189025878906,37.97113037109375,126.15385437011719
2007-11-05,541.5376586914062,164.5819854736328,43.28769302368164,75.1545639038086,62.85563278198242,37.12540054321289,127.33609008789062
2007-11-06,542.5657348632812,163.44277954101562,43.204891204833984,74.88834381103516,62.29562759399414,37.678375244140625,129.05458068847656
2007-11-07,563.8720703125,162.26251220703125,43.55681610107422,75.21489715576172,63.52960968017578,37.01694869995117,129.3234100341797
2007-11-08,558.1642456054688,161.0588836669922,44.074363708496094,75.36397552490234,61.344024658203125,36.90850067138672,128.97401428222656
2007-11-12,544.4786987304688,156.8594512939453,43.846641540527344,74.4162826538086,63.02971267700195,38.773468017578125,136.14524841308594
2007-11-13,548.0399169921875,154.17422485351562,43.66032409667969,76.1306381225586,64.41397094726562,38.58916473388672,146.19073486328125
2007-11-14,587.792724609375,160.5784912109375,43.8880500793457,80.77677917480469,66.08596801757812,39.61919403076172,149.09144592285156
2007-11-15,585.0764770507812,159.52064514160156,44.11577224731445,79.90718078613281,64.80557250976562,41.08295822143555,144.71328735351562
2007-11-16,586.408935546875,159.9600372314453,45.689109802246094,78.50515747070312,65.345947265625,44.47673416137695,142.02720642089844
2007-11-19,580.15185546875,161.68511962890625,52.023895263671875,81.35887145996094,64.63864135742188,43.11056137084961,142.29603576660156
2007-11-20,566.7112426757812,156.44479370117188,48.48386001586914,78.10408782958984,63.98160934448242,42.64430236816406,139.58351135253906
2007-11-21,551.3771362304688,153.759521484375,45.60630798339844,76.66658782958984,60.55220413208008,40.2047004699707,128.59823608398438
2007-11-22,554.4810791015625,154.6383514404297,45.17155838012695,78.08988952636719,63.1490364074707,40.13964080810547,122.09871673583984
2007-11-23,572.072998046875,156.38818359375,46.268768310546875,78.08633422851562,63.1436882019043,40.04206466674805,127.1749496459961
2007-11-26,586.9999389648438,160.31809997558594,45.93752670288086,78.7749252319336,62.98211669921875,40.703487396240234,128.222412109375
2007-11-27,578.6052856445312,162.08416748046875,45.79262924194336,79.08016967773438,63.85664367675781,40.32394790649414,126.2344970703125
2007-11-28,568.226806640625,158.91851806640625,45.79262924194336,78.3915786743164,63.237709045410156,40.5733757019043,124.00543975830078
2007-11-29,572.3480834960938,157.2174835205078,45.23366928100586,78.46613311767578,63.67275619506836,40.2806282043457,124.2200698852539
2007-11-30,580.3040771484375,164.72836303710938,45.89612579345703,78.27091217041016,64.64129638671875,40.844398498535156,127.12079620361328
2007-12-03,597.24560546875,170.86380004882812,45.709808349609375,78.08280181884766,65.26886749267578,41.56001663208008,129.0281524658203
2007-12-04,582.5122680664062,167.57643127441406,46.12385559082031,77.58941650390625,64.98947143554688,41.69012451171875,128.46412658691406
2007-12-05,590.4284057617188,168.14599609375,48.13193893432617,79.38541412353516,66.946533203125,41.787715911865234,131.6600799560547
2007-12-06,584.8118896484375,168.5287322998047,47.82140350341797,77.16349029541016,67.256591796875,41.87449264526367,131.71359252929688
2007-12-07,578.2283935546875,172.9306640625,50.284934997558594,79.03756713867188,68.38672637939453,40.80107498168945,132.03587341308594
2007-12-10,574.4637451171875,168.53660583496094,50.3470344543457,79.58772277832031,68.11000061035156,40.48658752441406,129.5922088623047
2007-12-11,587.222900390625,169.46421813964844,49.31194305419922,80.63124084472656,68.72208404541016,40.66009521484375,130.8272247314453
2007-12-12,586.2567749023438,171.43341064453125,49.705291748046875,83.33231353759766,68.47093200683594,41.11548614501953,134.91017150878906
2007-12-13,576.4586791992188,167.5601348876953,49.06351852416992,79.49898529052734,67.28040313720703,42.579246520996094,132.00946044921875
2007-12-14,587.8334350585938,169.31773376464844,49.62247085571289,80.8193588256836,67.57260131835938,43.52256774902344,132.59994506835938
2007-12-17,564.7266845703125,164.7609100341797,47.1175422668457,77.47583770751953,64.9222183227539,41.961219787597656,122.52799224853516
2007-12-18,555.05078125,163.5404052734375,46.22736740112305,80.79806518554688,64.5600814819336,42.839481353759766,124.51597595214844
2007-12-19,550.2174072265625,166.7301025390625,46.39297103881836,81.63926696777344,63.35405731201172,43.30573654174805,122.95800018310547
2007-12-20,552.2213745117188,170.12298583984375,46.103145599365234,83.90023040771484,63.37250518798828,42.611778259277344,122.93087768554688
2007-12-24,567.464111328125,180.59580993652344,46.47578430175781,87.91812133789062,65.54976654052734,42.94792938232422,127.12079620361328
2007-12-26,589.4312744140625,179.0660858154297,47.138240814208984,85.83108520507812,67.383056640625,43.338260650634766,128.73223876953125
2007-12-27,588.8923950195312,180.7670440673828,46.39297103881836,84.24451446533203,66.7120590209961,44.140594482421875,129.0281524658203
2007-12-28,589.0960083007812,176.11264038085938,46.951934814453125,86.23216247558594,66.7513198852539,44.79116439819336,129.67276000976562
2007-12-31,586.623046875,175.33926391601562,47.283164978027344,85.45130157470703,66.57160186767578,45.42005920410156,134.7754669189453
2008-01-01,579.6123046875,171.62088012695312,48.3182487487793,85.0360336303711,66.91826629638672,47.187374114990234,138.29437255859375
2008-01-02,582.3601684570312,170.88006591796875,48.19404983520508,84.09188842773438,68.03709411621094,47.946372985839844,138.10610961914062
2008-01-03,590.8964233398438,164.54090881347656,49.00141143798828,80.6241455078125,67.24826049804688,46.5042839050293,148.31216430664062
2008-01-04,609.0689086914062,163.58920288085938,50.22283172607422,78.9027099609375,67.0670394897461,47.56690979003906,145.8142547607422
2008-01-07,614.6138305664062,158.77197265625,51.58915710449219,79.63387298583984,67.46308898925781,50.158294677734375,144.39097595214844
2008-01-08,621.6141967773438,160.76527404785156,49.41545104980469,78.68973541259766,69.19371795654297,50.09324264526367,142.29603576660156
2008-01-09,617.340576171875,162.1407928466797,49.1256217956543,78.02245330810547,68.91163635253906,49.453529357910156,148.87612915039062
2008-01-10,616.1504516601562,159.75689697265625,47.09684753417969,77.80238342285156,67.65116119384766,47.66450119018555,142.8065643310547
2008-01-11,636.4596557617188,161.07521057128906,46.662086486816406,81.34112548828125,68.35846710205078,47.8054084777832,146.24420166015625
2008-01-14,655.4361572265625,156.4207000732422,46.93122482299805,78.36672973632812,69.15324401855469,48.68366241455078,152.9049072265625
2008-01-15,644.182861328125,152.97836303710938,47.303871154785156,78.44129180908203,68.04007720947266,46.91634750366211,147.1840057373047
2008-01-16,629.550537109375,153.78427124023438,46.5999870300293,77.87337493896484,67.8180923461914,45.311614990234375,138.83131408691406
2008-01-17,609.7916259765625,150.16285705566406,46.455078125,77.27706909179688,67.8407211303711,47.21989822387695,137.24685668945312
2008-01-18,569.71240234375,146.9894561767578,47.03473663330078,77.25222778320312,66.32461547851562,46.11395263671875,128.49058532714844
2008-01-21,517.0472412109375,135.24717712402344,42.14908981323242,75.21843719482422,61.65825271606445,43.77192687988281,110.54936981201172
2008-01-22,479.7354431152344,130.2346954345703,36.663082122802734,68.7834243774414,60.00886535644531,39.662593841552734,105.50016021728516
2008-01-23,519.061767578125,144.0643310546875,41.52801513671875,69.02832794189453,65.24090576171875,42.253971099853516,119.03683471679688
2008-01-24,506.48565673828125,139.32180786132812,42.23189163208008,65.69901275634766,65.78543853759766,40.66009521484375,109.34072875976562
2008-01-25,532.2280883789062,146.15402221679688,42.066280364990234,69.29454040527344,67.5892562866211,43.034645080566406,119.6814193725586
2008-01-28,522.2567138671875,141.14781188964844,41.258907318115234,70.4729232788086,68.83665466308594,42.55759048461914,114.2022933959961
2008-01-29,524.3933715820312,143.36180114746094,41.71434020996094,75.41719818115234,66.37728881835938,43.631011962890625,113.63829803466797
2008-01-30,503.0261535644531,143.71673583984375,40.28591537475586,81.98355865478516,66.17643737792969,43.22980880737305,108.2932357788086
2008-01-31,504.4505920410156,144.36170959472656,38.21572494506836,80.41473388671875,64.49223327636719,42.40574645996094,105.31196594238281
2008-02-01,517.4442749023438,153.5724334716797,39.89258575439453,79.43511962890625,65.00553131103516,44.487545013427734,110.46878814697266
2008-02-04,527.303466796875,161.19772338867188,41.46592330932617,78.3028564453125,67.65680694580078,44.41168975830078,117.12147521972656
2008-02-05,532.573974609375,157.79345703125,41.859249114990234,79.87522888183594,66.31182861328125,44.66105270385742,121.65157318115234
2008-02-06,519.4281616210938,149.7062530517578,41.13468933105469,77.837890625,64.94154357910156,43.37078857421875,118.32258605957031
2008-02-07,493.5733337402344,145.2366943359375,40.94837188720703,77.38712310791016,64.13367462158203,41.6576042175293,112.61888885498047
2008-02-08,493.76690673828125,148.43406677246094,41.507320404052734,79.44221496582031,65.22869873046875,42.93705749511719,110.95474243164062
2008-02-11,463.36444091796875,149.7062530517578,38.940284729003906,79.7936019897461,61.030094146728516,40.2047004699707,103.44999694824219
2008-02-12,473.1022644042969,142.8582000732422,39.02308654785156,79.4067153930664,61.06133270263672,40.23723220825195,100.96717834472656
2008-02-13,486.25799560546875,143.56869506835938,38.981689453125,77.65686798095703,63.004417419433594,42.55759048461914,102.49510955810547
2008-02-14,512.1534423828125,144.3696746826172,39.6855583190918,78.77845001220703,65.66909790039062,43.20814514160156,109.67172241210938
2008-02-15,527.8626098632812,144.1878662109375,39.31292724609375,79.06951141357422,68.30996704101562,43.98882293701172,111.41839599609375
2008-02-18,519.6722412109375,140.96612548828125,39.3336296081543,79.39607238769531,67.0602035522461,45.495914459228516,111.7183837890625
2008-02-19,519.8457641601562,144.64260864257812,41.07258224487305,79.6657943725586,67.39198303222656,44.54180145263672,111.77336120605469
2008-02-20,505.48846435546875,146.40185546875,41.03117752075195,76.09513854980469,65.76729583740234,43.79365539550781,107.9525375366211
2008-02-21,507.9915771484375,151.11923217773438,41.44521713256836,80.92584228515625,64.83740997314453,43.663551330566406,109.371826171875
2008-02-22,495.4047546386719,148.7889862060547,42.64593505859375,78.40222930908203,62.8987922668457,43.403316497802734,107.87071228027344
2008-02-25,519.2139892578125,148.8227081298828,41.83855438232422,81.18140411376953,63.25883102416992,43.77192687988281,110.98158264160156
2008-02-26,524.3421020507812,148.43406677246094,42.43891525268555,81.00747680664062,63.21717834472656,43.68519973754883,111.25467681884766
2008-02-27,526.7434692382812,144.98887634277344,41.46592330932617,85.2276840209961,62.12809753417969,43.88037109375,110.62725067138672
2008-02-28,515.5103759765625,145.54270935058594,40.306610107421875,89.03262329101562,60.67597961425781,43.85870361328125,111.09095001220703
2008-02-29,501.30621337890625,144.96446228027344,41.32100296020508,87.10176849365234,62.834808349609375,43.96709060668945,110.24478149414062
2008-03-03,469.2658996582031,140.20606994628906,40.741355895996094,89.7637939453125,57.19748306274414,41.75517654418945,103.1500244140625
2008-03-04,456.4862365722656,141.89134216308594,41.0518798828125,89.28462219238281,55.81382751464844,40.09625244140625,104.07806396484375
2008-03-05,466.5699462890625,144.61744689941406,41.87995910644531,93.6148681640625,55.014862060546875,42.18891525268555,106.45214080810547
2008-03-07,457.5134582519531,139.80162048339844,41.09327697753906,93.59357452392578,54.744083404541016,41.36484909057617,100.93966674804688
2008-03-10,462.86627197265625,137.7363739013672,41.03117752075195,91.17645263671875,56.102455139160156,41.41910171508789,101.26712799072266
2008-03-11,477.79241943359375,136.05908203125,41.44521713256836,87.96427917480469,56.37175369262695,41.69012451171875,105.38790893554688
2008-03-12,483.2258605957031,136.0670166015625,42.024871826171875,89.88803100585938,53.788909912109375,41.31066131591797,106.23339080810547
2008-03-13,456.4560852050781,128.82241821289062,40.59645080566406,87.1550064086914,50.46513748168945,40.24809265136719,101.73081970214844
2008-03-14,472.64398193359375,132.8121337890625,40.72065353393555,91.76210021972656,50.96800994873047,41.570884704589844,106.42466735839844
